1098	1098	2411208	0.414072	2411208	0.414072
1425	486	2266821	1.064935	-144387	0.650864
1360	268	1921424	1.331792	-345397	0.266857
1420	497	2263409	1.050581	341985	-0.281211
1428	573	2367513	0.957266	104104	-0.093315
1546	547	2689325	1.018076	321812	0.060810
1458	500	2375764	1.052911	-313561	0.034835
1428	472	2261968	1.082760	-113796	0.029848
1440	517	2340889	1.028685	78921	-0.054075
1242	691	2020045	0.809919	-320844	-0.218765
1392	703	2431873	0.790610	411828	-0.019310
1257	706	2078485	0.788885	-353388	-0.001725
1428	699	2527785	0.801099	449300	0.012214
1267	699	2093890	0.796207	-433895	-0.004892
1438	693	2548093	0.810476	454203	0.014269
1422	499	2271085	1.048358	-277008	0.237882
1424	485	2263001	1.066043	-8084	0.017685
1457	501	2373850	1.051487	110849	-0.014556
1270	506	1868936	1.036441	-504914	-0.015046
1401	478	2191285	1.072051	322349	0.035610
1265	501	1851226	1.043164	-340059	-0.028887
1516	462	2511700	1.112668	660474	0.069505
1424	688	2501120	0.813987	-10580	-0.298682
1371	268	1951465	1.332225	-549655	0.518239
1267	503	1858298	1.040471	-93167	-0.291754
1460	691	2609081	0.817887	750783	-0.222584
1462	698	2624648	0.809798	15567	-0.008088
1464	508	2401360	1.044176	-223288	0.234378
1433	704	2549105	0.795883	147745	-0.248293
1548	570	2721204	0.991019	172099	0.195136
1443	504	2336265	1.045304	-384939	0.054285
1440	501	2324601	1.048534	-11664	0.003230
1435	577	2392154	0.953445	67553	-0.095089
1420	675	2472025	0.829413	79871	-0.124032
1389	383	2076010	1.189577	-396015	0.360164
1426	487	2270645	1.063829	194635	-0.125748
1276	741	2177257	0.742802	-93388	-0.321027
1437	692	2543833	0.811507	366576	0.068705
1318	588	2082868	0.931096	-460965	0.119589
1427	682	2501453	0.821954	418585	-0.109142
1364	619	2243657	0.893040	-257796	0.071086
1450	494	2346536	1.058893	102879	0.165853
1458	535	2411989	1.009633	65453	-0.049260
1429	490	2282141	1.060522	-129848	0.050889
1425	486	2266821	1.064935	-15320	0.004414
1423	467	2243018	1.088305	-23803	0.023370
1415	476	2228801	1.076094	-14217	-0.012211
1444	699	2573737	0.804344	344936	-0.271750
1231	689	1990082	0.814419	-583655	0.010075
1252	701	2058905	0.795860	68823	-0.018560
1441	696	2560897	0.807398	501992	0.011539
4075	530	16886525	3.575877	14325628	2.768478
1441	696	2560897	0.807398	-14325628	-2.768478
1436	513	2325265	1.033004	-235632	0.225606
1421	676	2476217	0.828341	150952	-0.204663
1438	499	2316845	1.050697	-159372	0.222357
1550	547	2701709	1.019404	384864	-0.031293
1454	531	2396077	1.013811	-305632	-0.005593
1425	467	2248714	1.088570	-147363	0.074759
1545	558	2698389	1.004471	449675	-0.084099
1438	693	2548093	0.810476	-150296	-0.193995
1251	700	2055001	0.797259	-493092	-0.013217
1425	467	2248714	1.088570	193713	0.291311
1357	595	2195474	0.922703	-53240	-0.165867
1421	482	2251565	1.069378	56091	0.146675
1427	639	2444650	0.875227	193085	-0.194151
1457	534	2408005	1.010674	-36645	0.135447
1431	475	2273386	1.079454	-134619	0.068779
1388	688	2399888	0.808847	126502	-0.270607
1344	500	2056336	1.041149	-343552	0.232303
1250	680	2024900	0.822243	-31436	-0.218907
1423	687	2496898	0.815050	471998	-0.007193
1427	504	2290345	1.042833	-206553	0.227783
1421	676	2476217	0.828341	185872	-0.214492
1422	658	2455048	0.850829	-21169	0.022488
1268	539	1898345	0.995468	-556703	0.144640
1425	467	2248714	1.088570	350369	0.093101
1446	507	2347965	1.042091	99251	-0.046479
1245	694	2031661	0.805686	-316304	-0.236405
1450	705	2599525	0.798307	567864	-0.007379
1229	694	1992077	0.808635	-607448	0.010327
1425	696	2515041	0.804259	522964	-0.004376
1417	478	2236373	1.073848	-278668	0.269590
1430	474	2269576	1.080554	33203	0.006705
1419	539	2304082	0.998196	34506	-0.082358
1427	504	2290345	1.042833	-13737	0.044637
1660	567	3077089	1.041481	786744	-0.001352
1265	582	1938949	0.942176	-1138140	-0.099305
1535	691	2833706	0.841312	894757	-0.100864
1423	563	2341898	0.968926	-491808	0.127614
1436	691	2539577	0.812540	197679	-0.156386
1425	469	2250586	1.086082	-288991	0.273542
1433	510	2313589	1.036263	63003	-0.049818
1424	485	2263001	1.066043	-50588	0.029780
1436	707	2561945	0.792785	298944	-0.273258
1432	703	2544833	0.796921	-17112	0.004136
1245	694	2031661	0.805686	-513172	0.008765
1443	691	2559730	0.813989	528069	0.008302
1418	689	2485445	0.811719	-74285	-0.002270
1425	696	2515041	0.804259	29596	-0.007460
1545	549	2688426	1.015333	173385	0.211074
1423	467	2243018	1.088305	-445408	0.072972
1420	497	2263409	1.050581	20391	-0.037724
1429	473	2265770	1.081656	2361	0.031075
1426	681	2497237	0.823012	231467	-0.258644
1428	472	2261968	1.082760	-235269	0.259747
1433	704	2549105	0.795883	287137	-0.286876
1233	698	2007493	0.802907	-541612	0.007023
1401	268	2034625	1.334128	27132	0.531221
1428	683	2505673	0.820898	471048	-0.513230
1365	284	1943881	1.311961	-561792	0.491063
1429	490	2282141	1.060522	338260	-0.251440
1425	467	2248714	1.088570	-33427	0.028048
1431	492	2289825	1.058326	41111	-0.030244
1235	700	2015225	0.800051	-274600	-0.258275
1543	540	2672449	1.025557	657224	0.225506
1446	701	2582317	0.802321	-90132	-0.223235
1429	700	2532041	0.800051	-50276	-0.002271
1428	505	2294209	1.041733	-237832	0.241683
1418	495	2255749	1.052811	-38460	0.011078
1446	500	2340916	1.050768	85167	-0.002043
1425	502	2282629	1.045038	-58287	-0.005730
1267	697	2091098	0.798696	-191531	-0.246341
1460	691	2609081	0.817887	517983	0.019190
1270	541	1905581	0.992775	-703500	0.174889
1356	610	2210836	0.903902	305255	-0.088873
1248	697	2043313	0.801466	-167523	-0.102436
1251	700	2055001	0.797259	11688	-0.004207
1428	699	2527785	0.801099	472784	0.003840
1427	504	2290345	1.042833	-237440	0.241734
1374	501	2138877	1.041117	-151468	-0.001716
1543	542	2674613	1.023139	535736	-0.017978
1426	697	2519285	0.803203	-155328	-0.219936
1436	707	2561945	0.792785	42660	-0.010418
1450	705	2599525	0.798307	37580	0.005522
1443	504	2336265	1.045304	-263260	0.246997
1423	678	2484613	0.826202	148348	-0.219102
1421	465	2235466	1.090536	-249147	0.264334
1545	544	2682961	1.021371	447495	-0.069164
1419	463	2227930	1.092773	-455031	0.071402
1401	478	2191285	1.072051	-36645	-0.020722
1418	495	2255749	1.052811	64464	-0.019240
1534	577	2686085	0.977922	430336	-0.074889
1279	744	2189377	0.738718	-496708	-0.239204
1321	583	2084930	0.937288	-104447	0.198570
1426	681	2497237	0.823012	412307	-0.114276
1341	577	2131210	0.944762	-366027	0.121749
1276	547	1927385	0.984728	-203825	0.039967
1435	477	2286754	1.077555	359369	0.092826
1248	697	2043313	0.801466	-243441	-0.276089
1427	698	2523533	0.802150	480220	0.000683
1538	555	2673469	1.005811	149936	0.203661
1426	697	2519285	0.803203	-154184	-0.202608
1424	695	2510801	0.805317	-8484	0.002114
1416	477	2232585	1.074970	-278216	0.269653
1419	690	2489661	0.810646	257076	-0.264325
1425	502	2282629	1.045038	-207032	0.234392
1420	675	2472025	0.829413	189396	-0.215624
1423	500	2274929	1.047249	-197096	0.217836
1421	482	2251565	1.069378	-23364	0.022128
1454	531	2396077	1.013811	144512	-0.055567
1429	700	2532041	0.800051	135964	-0.213760
1404	659	2405497	0.846897	-126544	0.046847
1277	709	2133410	0.782561	-272087	-0.064336
1423	694	2506565	0.806378	373155	0.023816
1260	692	2066464	0.805852	-440101	-0.000525
1420	497	2263409	1.050581	196945	0.244729
1440	517	2340889	1.028685	77480	-0.021896
1429	684	2509897	0.819845	169008	-0.208840
1432	672	2502208	0.835251	-7689	0.015407
1530	564	2658996	0.992383	156788	0.157132
1352	702	2320708	0.788685	-338288	-0.203698
1254	703	2066725	0.793065	-253983	0.004380
1346	680	2274116	0.816004	207391	0.022939
1420	497	2263409	1.050581	-10707	0.234577
1347	503	2067418	1.037457	-195991	-0.013124
1417	672	2459473	0.832646	392055	-0.204811
1455	499	2366026	1.053594	-93447	0.220947
1424	501	2278777	1.046143	-87249	-0.007451
1542	533	2661853	1.033704	383076	-0.012439
1464	541	2435977	1.003426	-225876	-0.030278
1270	702	2105704	0.792096	-330273	-0.211330
1366	621	2251597	0.890656	145893	0.098560
1432	509	2309705	1.037354	58108	0.146697
1324	579	2088217	0.942245	-221488	-0.095108
4107	556	17176585	3.605428	15088368	2.663183
1427	488	2274473	1.062725	-14902112	-2.542703
1431	475	2273386	1.079454	-1087	0.016729
1401	478	2191285	1.072051	-82101	-0.007403
1529	553	2643650	1.005410	452365	-0.066641
1420	497	2263409	1.050581	-380241	0.045171
1528	569	2658545	0.985701	395136	-0.064880
1428	683	2505673	0.820898	-152872	-0.164803
1443	520	2352649	1.025465	-153024	0.204567
1546	558	2701480	1.004804	348831	-0.020661
1430	474	2269576	1.080554	-431904	0.075750
1423	500	2274929	1.047249	5353	-0.033304
1422	483	2255373	1.068265	-19556	0.021015
1420	497	2263409	1.050581	8036	-0.017684
